package,package_short,profile_url,profile_name,resource_type,from_version,to_version,category,elements_added_count,elements_removed_count,elements_modified_count,ms_added_count,ms_removed_count,has_breaking,elements_added,elements_removed
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-einfuhr-oraler-fluesse,MII_PR_ICU_Bilanz_Einfuhr_Oraler_Fluesse,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-einfuhr-oraler-fluessigkeit,MII_PR_ICU_Bilanz_Einfuhr_Oraler_Fluessigkeit,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-gesamte-ausfuhr,MII_PR_ICU_Bilanz_Gesamte_Ausfuhr,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-gesamte-einfuhr,MII_PR_ICU_Bilanz_Gesamte_Einfuhr,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-gesamte-tages-bilanz,MII_PR_ICU_Bilanz_Gesamte_Tages_Bilanz,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-tagesbilanz-fluessigkeit,MII_PR_ICU_Bilanz_Tagesbilanz_Fluessigkeit,Observation,2026.0.2,2026.0.3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-tagesbilanz-fluessigkeit,MII_PR_ICU_Bilanz_Tagesbilanz_Fluessigkeit,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-blutfluss-cardiovasculaeres-geraet,MII_PR_ICU_Blutfluss_Cardiovasculaeres_Geraet,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-blutfluss-cardiovasculaeres-geraet,MII_PR_ICU_Blutfluss_Cardiovasculaeres_Geraet,Observation,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-blutfluss-extrakorporaler-gasaustausch,MII_PR_ICU_Blutfluss_Extrakorporaler_Gasaustausch,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-blutfluss-extrakorporaler-gasaustausch,MII_PR_ICU_Blutfluss_Extrakorporaler_Gasaustausch,Observation,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-blutflussindex-extrakorporaler-gasaustausch,MII_PR_ICU_Blutflussindex_Extrakorporaler_Gasaustausch,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-blutflussindex-extrakorporaler-gasaustausch,MII_PR_ICU_Blutflussindex_Extrakorporaler_Gasaustausch,Observation,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-dauer-extrakorporaler-gasaustausch,MII_PR_ICU_Dauer_Extrakorporaler_Gasaustausch,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-dauer-extrakorporaler-gasaustausch,MII_PR_ICU_Dauer_Extrakorporaler_Gasaustausch,Observation,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-dauer-haemodialysesitzung,MII_PR_ICU_Dauer_Haemodialysesitzung,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-dauer-haemodialysesitzung,MII_PR_ICU_Dauer_Haemodialysesitzung,Observation,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-device,MII_PR_ICU_Device,Device,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Device,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-devicemetric-eingestellte-gemessene-parameter-beatmung,MII_PR_ICU_Devicemetric_Eingestellte_Gemessene_Parameter_Beatmung,DeviceMetric,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-devicemetric-eingestellte-gemessene-parameter-beatmung,MII_PR_ICU_Devicemetric_Eingestellte_Gemessene_Parameter_Beatmung,DeviceMetric,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-devicemetric-eingestellte-gemessene-parameter-extrakorporale-verfahren,MII_PR_ICU_Devicemetric_Eingestellte_Gemessene_Parameter_Extrakorporale_Verfahren,DeviceMetric,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-devicemetric-eingestellte-gemessene-parameter-extrakorporale-verfahren,MII_PR_ICU_Devicemetric_Eingestellte_Gemessene_Parameter_Extrakorporale_Verfahren,DeviceMetric,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-dm-eingest-gem-parameter-extrakorporale-verfahren,MII_PR_ICU_Devicemetric_Eingestellte_Gemessene_Parameter_Extrakorporale_Verfahren,DeviceMetric,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,DeviceMetric,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-dm-eingestellte-gemessene-parameter-beatmung,MII_PR_ICU_Devicemetric_Eingestellte_Gemessene_Parameter_Beatmung,DeviceMetric,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,DeviceMetric,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-druckdifferenz-beatmung,MII_PR_ICU_Druckdifferenz_Beatmung,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-druckdifferenz-beatmung,MII_PR_ICU_Druckdifferenz_Beatmung,Observation,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-dynamische-kompliance,MII_PR_ICU_Dynamische_Kompliance,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-dynamische-kompliance,MII_PR_ICU_Dynamische_Kompliance,Observation,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-arterieller-druck,MII_PR_ICU_ECT_Arterieller_Druck,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-arterieller-druck,MII_PR_ICU_ECT_Arterieller_Druck,Observation,2026.0.1,2026.0.3,canonical-only,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-arterieller-druck,MII_PR_ICU_ECT_Arterieller_Druck,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-blutfluss-cardiovasculaeres-geraet,MII_PR_ICU_ECT_Blutfluss_Cardiovasculaeres_Geraet,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-blutfluss-cardiovasculaeres-geraet,MII_PR_ICU_ECT_Blutfluss_Cardiovasculaeres_Geraet,Observation,2026.0.1,2026.0.3,elements-removed,0,1,0,0,0,True,,Observation.code.coding
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-blutfluss-cardiovasculaeres-geraet,MII_PR_ICU_ECT_Blutfluss_Cardiovasculaeres_Geraet,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-blutfluss-extrakorporaler-gasaustausch,MII_PR_ICU_ECT_Blutfluss_Extrakorporaler_Gasaustausch,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-blutfluss-extrakorporaler-gasaustausch,MII_PR_ICU_ECT_Blutfluss_Extrakorporaler_Gasaustausch,Observation,2026.0.1,2026.0.3,elements-removed,0,1,0,0,0,True,,Observation.code.coding
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-blutfluss-extrakorporaler-gasaustausch,MII_PR_ICU_ECT_Blutfluss_Extrakorporaler_Gasaustausch,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-blutflussindex-extrakorporaler-gasaustausch,MII_PR_ICU_ECT_Blutflussindex_Extrakorporaler_Gasaustausch,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-blutflussindex-extrakorporaler-gasaustausch,MII_PR_ICU_ECT_Blutflussindex_Extrakorporaler_Gasaustausch,Observation,2026.0.1,2026.0.3,elements-removed,0,1,0,0,0,True,,Observation.code.coding
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-blutflussindex-extrakorporaler-gasaustausch,MII_PR_ICU_ECT_Blutflussindex_Extrakorporaler_Gasaustausch,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-dauer-extrakorporaler-gasaustausch,MII_PR_ICU_ECT_Dauer_Extrakorporaler_Gasaustausch,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-dauer-extrakorporaler-gasaustausch,MII_PR_ICU_ECT_Dauer_Extrakorporaler_Gasaustausch,Observation,2026.0.1,2026.0.3,elements-removed,0,1,0,0,0,True,,Observation.code.coding
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-dauer-extrakorporaler-gasaustausch,MII_PR_ICU_ECT_Dauer_Extrakorporaler_Gasaustausch,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-dauer-haemodialysesitzung,MII_PR_ICU_ECT_Dauer_Haemodialysesitzung,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-dauer-haemodialysesitzung,MII_PR_ICU_ECT_Dauer_Haemodialysesitzung,Observation,2026.0.1,2026.0.3,elements-removed,0,1,0,0,0,True,,Observation.code.coding
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-dauer-haemodialysesitzung,MII_PR_ICU_ECT_Dauer_Haemodialysesitzung,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-devicemetric-eingestellte-gemessene-parameter-extrakorporale-verfahren,MII_PR_ICU_ECT_Devicemetric_Eingestellte_Gemessene_Parameter_Extrakorporale_Verfahren,DeviceMetric,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-extrakorporales-verfahren,MII_PR_ICU_ECT_Extrakorporales_Verfahren,Procedure,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-gasfluss,MII_PR_ICU_ECT_Gasfluss,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-gasfluss,MII_PR_ICU_ECT_Gasfluss,Observation,2026.0.1,2026.0.3,canonical-only,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-gasfluss,MII_PR_ICU_ECT_Gasfluss,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-haemodialyse-blutfluss,MII_PR_ICU_ECT_Haemodialyse_Blutfluss,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-haemodialyse-blutfluss,MII_PR_ICU_ECT_Haemodialyse_Blutfluss,Observation,2026.0.1,2026.0.3,elements-removed,0,1,0,0,0,True,,Observation.code.coding
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-haemodialyse-blutfluss,MII_PR_ICU_ECT_Haemodialyse_Blutfluss,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-ionisiertes-kalzium-nierenersatzverfahren,MII_PR_ICU_ECT_Ionisiertes_Kalzium_Nierenersatzverfahren,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-ionisiertes-kalzium-nierenersatzverfahren,MII_PR_ICU_ECT_Ionisiertes_Kalzium_Nierenersatzverfahren,Observation,2026.0.1,2026.0.3,elements-removed,0,1,0,0,0,True,,Observation.code.coding
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-ionisiertes-kalzium-nierenersatzverfahren,MII_PR_ICU_ECT_Ionisiertes_Kalzium_Nierenersatzverfahren,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-parameter-von-extrakorporalen-verfahren,MII_PR_ICU_ECT_Parameter_Von_Extrakorporalen_Verfahren,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-substituatfluss,MII_PR_ICU_ECT_Substituatfluss,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-substituatfluss,MII_PR_ICU_ECT_Substituatfluss,Observation,2026.0.1,2026.0.3,elements-removed,0,1,0,0,0,True,,Observation.code.coding
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-substituatfluss,MII_PR_ICU_ECT_Substituatfluss,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-substituatvolumen,MII_PR_ICU_ECT_Substituatvolumen,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-substituatvolumen,MII_PR_ICU_ECT_Substituatvolumen,Observation,2026.0.1,2026.0.3,mixed,2,1,0,0,0,True,Observation.code.coding:IEEE-11073.system|Observation.code.coding:loinc.system,Observation.code.coding
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-substituatvolumen,MII_PR_ICU_ECT_Substituatvolumen,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-venoeser-druck,MII_PR_ICU_ECT_Venoeser_Druck,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-venoeser-druck,MII_PR_ICU_ECT_Venoeser_Druck,Observation,2026.0.1,2026.0.3,elements-removed,0,1,0,0,0,True,,Observation.code.coding
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-venoeser-druck,MII_PR_ICU_ECT_Venoeser_Druck,Observation,2026.0.3,2027.0.0-ballot.3,elements-added,1,0,0,0,0,False,Observation,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-eingestellter-inspiratorischer-gasfluss,MII_PR_ICU_Eingestellter_Inspiratorischer_Gasfluss,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-eingestellter-inspiratorischer-gasfluss,MII_PR_ICU_Eingestellter_Inspiratorischer_Gasfluss,Observation,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-einstellung-ausatmungszeit-beatmung,MII_PR_ICU_Einstellung_Ausatmungszeit_Beatmung,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.icu,icu,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-einstellung-ausatmungszeit-beatmung,MII_PR_ICU_Einstellung_Ausatmungszeit_Beatmung,Observation,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
