modul,profil,element,beruehrt_wegen,basis,url
icu,MII_PR_ICU_Bilanz_Ausfuhr_Wunddrainage,Observation.code.coding:sct,"max,min,patternCoding",MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-wunddrainage
icu,MII_PR_ICU_Bilanz_Ausfuhr_Wunddrainage,Observation.code.coding:loinc,"max,min,patternCoding",MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-wunddrainage
icu,MII_PR_ICU_Bilanz_Ausfuhr_Wunddrainage,Observation.code.coding:IEEE-11073,max,MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-wunddrainage
icu,MII_PR_ICU_VENT_Dynamische_Kompliance,Observation.category:kuenstlicheBeatmung,"max,min,patternCodeableConcept",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-dynamische-kompliance
icu,MII_PR_ICU_VENT_Dynamische_Kompliance,Observation.code.coding,min,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-dynamische-kompliance
icu,MII_PR_ICU_VENT_Dynamische_Kompliance,Observation.code.coding:sct,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-dynamische-kompliance
icu,MII_PR_ICU_VENT_Dynamische_Kompliance,Observation.code.coding:loinc,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-dynamische-kompliance
icu,MII_PR_ICU_VENT_Dynamische_Kompliance,Observation.code.coding:IEEE-11073,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-dynamische-kompliance
icu,MII_PR_ICU_VENT_Dynamische_Kompliance,Observation.value[x],patternQuantity,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-dynamische-kompliance
icu,MII_PR_ICU_Score_GCS,Observation.code.coding,"max,min",MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-gcs
icu,MII_PR_ICU_Score_GCS,Observation.code.coding:loinc,min,MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-gcs
icu,MII_PR_ICU_Score_GCS,Observation.code.coding:loinc.code,patternCode,MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-gcs
icu,MII_PR_ICU_Score_GCS,Observation.code.coding:sct,min,MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-gcs
icu,MII_PR_ICU_Score_GCS,Observation.code.coding:sct.code,patternCode,MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-gcs
icu,MII_PR_ICU_Score_GCS,Observation.code.coding:ieee11073,min,MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-gcs
icu,MII_PR_ICU_Score_GCS,Observation.code.coding:ieee11073.code,patternCode,MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-gcs
icu,MII_PR_ICU_Score_GCS,Observation.value[x],"min,short,type",MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-gcs
icu,MII_PR_ICU_Score_GCS,Observation.component,"max,slicing",MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-gcs
icu,MII_PR_ICU_Score_GCS,Observation.component:GCSeyes.value[x],"binding,type",MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-gcs
icu,MII_PR_ICU_Score_GCS,Observation.component:GCSmotor.value[x],"binding,type",MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-gcs
icu,MII_PR_ICU_Score_GCS,Observation.component:GCSverbal.value[x],"binding,type",MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-gcs
icu,MII_PR_ICU_ECT_Haemodialyse_Blutfluss,Observation.category,min,MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-haemodialyse-blutfluss
icu,MII_PR_ICU_ECT_Haemodialyse_Blutfluss,Observation.code.coding:sct,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-haemodialyse-blutfluss
icu,MII_PR_ICU_ECT_Haemodialyse_Blutfluss,Observation.code.coding:loinc,max,MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-haemodialyse-blutfluss
icu,MII_PR_ICU_ECT_Haemodialyse_Blutfluss,Observation.code.coding:IEEE-11073,max,MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-haemodialyse-blutfluss
icu,MII_PR_ICU_ECT_Haemodialyse_Blutfluss,Observation.effective[x],min,MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-haemodialyse-blutfluss
icu,MII_PR_ICU_ECT_Haemodialyse_Blutfluss,Observation.value[x],patternQuantity,MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-haemodialyse-blutfluss
icu,MII_PR_ICU_Score_CAM_ICU,Observation.code.coding,min,MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-cam-icu
icu,MII_PR_ICU_Score_CAM_ICU,Observation.code.coding:loinc,"min,patternCoding",MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-cam-icu
icu,MII_PR_ICU_Score_CAM_ICU,Observation.code.coding:sct,patternCoding,MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-cam-icu
icu,MII_PR_ICU_Score_CAM_ICU,Observation.value[x],"min,slicing",MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-cam-icu
icu,MII_PR_ICU_Score_CAM_ICU,Observation.value[x]:valueCodeableConcept,"binding,max,min,type",MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-cam-icu
icu,MII_PR_ICU_Score_CAM_ICU,Observation.interpretation,"binding,short",MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-cam-icu
icu,MII_PR_ICU_Score_CAM_ICU,Observation.component,"max,slicing",MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-cam-icu
icu,MII_PR_ICU_Score_CAM_ICU,Observation.component:feature1-acute-change.value[x],"min,slicing",MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-cam-icu
icu,MII_PR_ICU_Score_CAM_ICU,Observation.component:feature1-acute-change.value[x]:valueCodeableConcept,"binding,max,min,type",MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-cam-icu
icu,MII_PR_ICU_Score_CAM_ICU,Observation.component:feature2-inattention.value[x],"min,slicing",MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-cam-icu
icu,MII_PR_ICU_Score_CAM_ICU,Observation.component:feature2-inattention.value[x]:valueCodeableConcept,"binding,max,min,type",MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-cam-icu
icu,MII_PR_ICU_Score_CAM_ICU,Observation.component:feature3-altered-loc.value[x],"min,slicing",MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-cam-icu
icu,MII_PR_ICU_Score_CAM_ICU,Observation.component:feature3-altered-loc.value[x]:valueCodeableConcept,"binding,max,min,type",MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-cam-icu
icu,MII_PR_ICU_Score_CAM_ICU,Observation.component:feature4-disorganized-thinking.value[x],"min,slicing",MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-cam-icu
icu,MII_PR_ICU_Score_CAM_ICU,Observation.component:feature4-disorganized-thinking.value[x]:valueCodeableConcept,"binding,max,min,type",MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-cam-icu
icu,MII_PR_ICU_Bilanz_Einfuhr_Orale_Fluessigkeit,Observation.category.coding:hl7-category.code,patternCode,MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-einfuhr-orale-fluessigkeit
icu,MII_PR_ICU_Bilanz_Einfuhr_Orale_Fluessigkeit,Observation.code.coding,min,MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-einfuhr-orale-fluessigkeit
icu,MII_PR_ICU_Bilanz_Einfuhr_Orale_Fluessigkeit,Observation.code.coding:sct,"max,min,patternCoding",MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-einfuhr-orale-fluessigkeit
icu,MII_PR_ICU_Bilanz_Einfuhr_Orale_Fluessigkeit,Observation.code.coding:loinc,"max,min,patternCoding",MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-einfuhr-orale-fluessigkeit
icu,MII_PR_ICU_Bilanz_Einfuhr_Orale_Fluessigkeit,Observation.code.coding:IEEE-11073,max,MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-einfuhr-orale-fluessigkeit
icu,MII_PR_ICU_VENT_Mittlerer_Inspiratorischer_Beatmungsdruck,Observation.category:kuenstlicheBeatmung,"max,min,patternCodeableConcept",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-mittlerer-inspiratorischer-beatmungsdruck
icu,MII_PR_ICU_VENT_Mittlerer_Inspiratorischer_Beatmungsdruck,Observation.code.coding,min,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-mittlerer-inspiratorischer-beatmungsdruck
icu,MII_PR_ICU_VENT_Mittlerer_Inspiratorischer_Beatmungsdruck,Observation.code.coding:sct,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-mittlerer-inspiratorischer-beatmungsdruck
icu,MII_PR_ICU_VENT_Mittlerer_Inspiratorischer_Beatmungsdruck,Observation.code.coding:loinc,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-mittlerer-inspiratorischer-beatmungsdruck
icu,MII_PR_ICU_VENT_Mittlerer_Inspiratorischer_Beatmungsdruck,Observation.code.coding:IEEE-11073,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-mittlerer-inspiratorischer-beatmungsdruck
icu,MII_PR_ICU_VENT_Mittlerer_Inspiratorischer_Beatmungsdruck,Observation.value[x],patternQuantity,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-mittlerer-inspiratorischer-beatmungsdruck
icu,MII_PR_ICU_Bilanz_Ausfuhr_Stuhlgang,Observation.category.coding:hl7-category.code,patternCode,MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-stuhlgang
icu,MII_PR_ICU_Bilanz_Ausfuhr_Stuhlgang,Observation.code.coding,min,MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-stuhlgang
icu,MII_PR_ICU_Bilanz_Ausfuhr_Stuhlgang,Observation.code.coding:sct,max,MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-stuhlgang
icu,MII_PR_ICU_Bilanz_Ausfuhr_Stuhlgang,Observation.code.coding:loinc,"max,min,patternCoding",MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-stuhlgang
icu,MII_PR_ICU_Bilanz_Ausfuhr_Stuhlgang,Observation.code.coding:IEEE-11073,max,MII_PR_ICU_Bilanz,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-bilanz-ausfuhr-stuhlgang
icu,MII_PR_ICU_VENT_Horowitz_In_Arteriellem_Blut,Observation.category:kuenstlicheBeatmung,"max,min,patternCodeableConcept",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-horowitz-in-arteriellem-blut
icu,MII_PR_ICU_VENT_Horowitz_In_Arteriellem_Blut,Observation.category:Sauerstofftherapie,"max,min,patternCodeableConcept",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-horowitz-in-arteriellem-blut
icu,MII_PR_ICU_VENT_Horowitz_In_Arteriellem_Blut,Observation.code.coding,min,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-horowitz-in-arteriellem-blut
icu,MII_PR_ICU_VENT_Horowitz_In_Arteriellem_Blut,Observation.code.coding:sct,max,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-horowitz-in-arteriellem-blut
icu,MII_PR_ICU_VENT_Horowitz_In_Arteriellem_Blut,Observation.code.coding:loinc,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-horowitz-in-arteriellem-blut
icu,MII_PR_ICU_VENT_Horowitz_In_Arteriellem_Blut,Observation.code.coding:IEEE-11073,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-horowitz-in-arteriellem-blut
icu,MII_PR_ICU_VENT_Horowitz_In_Arteriellem_Blut,Observation.value[x],patternQuantity,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-horowitz-in-arteriellem-blut
icu,MII_PR_ICU_ECT_Ionisiertes_Kalzium_Nierenersatzverfahren,Observation.category,min,MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-ionisiertes-kalzium-nierenersatzverfahren
icu,MII_PR_ICU_ECT_Ionisiertes_Kalzium_Nierenersatzverfahren,Observation.code,constraint,MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-ionisiertes-kalzium-nierenersatzverfahren
icu,MII_PR_ICU_ECT_Ionisiertes_Kalzium_Nierenersatzverfahren,Observation.code.coding:sct,max,MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-ionisiertes-kalzium-nierenersatzverfahren
icu,MII_PR_ICU_ECT_Ionisiertes_Kalzium_Nierenersatzverfahren,Observation.code.coding:loinc,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-ionisiertes-kalzium-nierenersatzverfahren
icu,MII_PR_ICU_ECT_Ionisiertes_Kalzium_Nierenersatzverfahren,Observation.code.coding:IEEE-11073,max,MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-ionisiertes-kalzium-nierenersatzverfahren
icu,MII_PR_ICU_ECT_Ionisiertes_Kalzium_Nierenersatzverfahren,Observation.effective[x],min,MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-ionisiertes-kalzium-nierenersatzverfahren
icu,MII_PR_ICU_ECT_Ionisiertes_Kalzium_Nierenersatzverfahren,Observation.value[x],patternQuantity,MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-ionisiertes-kalzium-nierenersatzverfahren
icu,MII_PR_ICU_Score_Numerische_Ratingskala,Observation.code.coding,min,MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-numerische-ratingskala
icu,MII_PR_ICU_Score_Numerische_Ratingskala,Observation.code.coding:sct,min,MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-numerische-ratingskala
icu,MII_PR_ICU_Score_Numerische_Ratingskala,Observation.code.coding:sct.code,patternCode,MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-numerische-ratingskala
icu,MII_PR_ICU_Score_Numerische_Ratingskala,Observation.value[x],type,MII_PR_ICU_Score,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-score-numerische-ratingskala
icu,MII_PR_ICU_VENT_Inspiratorische_Sauerstofffraktion,Observation.category:kuenstlicheBeatmung,"max,min,patternCodeableConcept",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-inspiratorische-sauerstofffraktion
icu,MII_PR_ICU_VENT_Inspiratorische_Sauerstofffraktion,Observation.category:Sauerstofftherapie,"max,min,patternCodeableConcept",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-inspiratorische-sauerstofffraktion
icu,MII_PR_ICU_VENT_Inspiratorische_Sauerstofffraktion,Observation.code.coding:sct,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-inspiratorische-sauerstofffraktion
icu,MII_PR_ICU_VENT_Inspiratorische_Sauerstofffraktion,Observation.code.coding:loinc,max,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-inspiratorische-sauerstofffraktion
icu,MII_PR_ICU_VENT_Inspiratorische_Sauerstofffraktion,Observation.code.coding:IEEE-11073,max,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-inspiratorische-sauerstofffraktion
icu,MII_PR_ICU_VENT_Inspiratorische_Sauerstofffraktion,Observation.value[x],patternQuantity,MII_PR_ICU_Parameter_Von_Beatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-inspiratorische-sauerstofffraktion
icu,MII_PR_ICU_ECT_Substituatvolumen,Observation.category,min,MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-substituatvolumen
icu,MII_PR_ICU_ECT_Substituatvolumen,Observation.code.coding:sct,"max,min,patternCoding",MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-substituatvolumen
icu,MII_PR_ICU_ECT_Substituatvolumen,Observation.code.coding:loinc,max,MII_PR_ICU_Parameter_Von_Extrakorporalen_Verfahren,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-ect-substituatvolumen
