modul,profil,codeableconcept,ms_cc,ms_text,ms_coding,ms_slice,ms_system,ms_code,ms_display,ms_version,pattern_display,pattern_version
mtb,MII_PR_MTB_HRD_Score,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_HRD_Score,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Systemische_Vortherapie,Procedure.outcome,True,False,False,False,False,True,False,False,False,False
mtb,MII_PR_MTB_Systemische_Vortherapie,Procedure.usedCode,True,False,False,False,True,True,False,False,False,False
mtb,MII_PR_MTB_Systemische_Vortherapie,Procedure.code,True,False,True,True,True,True,False,True,False,False
mtb,MII_PR_MTB_Systemische_Vortherapie,Procedure.extension:StellungZurOp.value[x],False,True,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Systemische_Vortherapie,Procedure.category,True,False,True,True,True,True,False,False,False,False
mtb,MII_PR_MTB_Systemische_Vortherapie,Procedure.statusReason,True,False,True,True,True,True,False,False,False,False
mtb,MII_PR_MTB_Systemische_Vortherapie,Procedure.extension:Intention.value[x],False,True,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Systemische_Vortherapie,Procedure.bodySite,True,False,True,True,True,True,False,True,False,False
mtb,MII_PR_MTB_Tumorzellgehalt,Observation.category,False,False,False,False,False,False,False,False,True,False
mtb,MII_PR_MTB_Systemische_Therapie_Medication_Statement,MedicationStatement.dosage.doseAndRate.type,True,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Systemische_Therapie_Medication_Statement,MedicationStatement.dosage.site,True,False,True,True,True,True,False,False,False,False
mtb,MII_PR_MTB_Systemische_Therapie_Medication_Statement,MedicationStatement.medication[x]:medicationCodeableConcept,True,True,True,True,True,True,False,False,False,False
mtb,MII_PR_MTB_Systemische_Therapie_Medication_Statement,MedicationStatement.category,True,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Systemische_Therapie_Medication_Statement,MedicationStatement.dosage.route,True,False,True,True,True,True,False,False,False,False
mtb,MII_PR_MTB_Biomarker_InSituHybridization,Observation.category:mbCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Biomarker_InSituHybridization,Observation.code,True,False,True,True,False,False,False,False,True,False
mtb,MII_PR_MTB_Biomarker_InSituHybridization,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Biomarker_InSituHybridization,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Immunohistochemistry,Observation.category:mbCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Immunohistochemistry,Observation.code,True,False,True,True,False,False,False,False,True,False
mtb,MII_PR_MTB_Immunohistochemistry,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Immunohistochemistry,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Studie,ResearchStudy.keyword,True,True,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Studie,ResearchStudy.focus,True,True,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_IMMUNOHISTOCHEMISTRY_HER2,Observation.code,True,False,True,True,False,False,False,False,True,False
mtb,MII_PR_MTB_IMMUNOHISTOCHEMISTRY_HER2,Observation.value[x]:valueCodeableConcept,True,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_IMMUNOHISTOCHEMISTRY_HER2,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_IMMUNOHISTOCHEMISTRY_HER2,Observation.category:mbCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_IMMUNOHISTOCHEMISTRY_HER2,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_IMMUNOHISTOCHEMISTRY_HER2,Observation.component:biomarker-category.value[x],False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Mikrosatelliteninstabilitaet,Observation.category:mbCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Mikrosatelliteninstabilitaet,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Mikrosatelliteninstabilitaet,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_BRCAness,Observation.category:mbCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_BRCAness,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_BRCAness,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Therapieempfehlung,MedicationRequest.dosageInstruction.route,True,False,True,True,True,True,False,False,False,False
mtb,MII_PR_MTB_Therapieempfehlung,MedicationRequest.dosageInstruction.site,True,False,True,True,True,True,False,False,False,False
mtb,MII_PR_MTB_Therapieempfehlung,MedicationRequest.medication[x]:medicationCodeableConcept,True,True,True,True,True,True,False,False,False,False
mtb,MII_PR_MTB_Molekularer_Biomarker,Observation.category:mbCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Molekularer_Biomarker,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Molekularer_Biomarker,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Therapieplan,CarePlan.category,True,False,True,False,True,True,False,False,False,False
mtb,MII_PR_MTB_Therapieplan,CarePlan.activity:obds.detail.code,True,False,False,False,True,True,False,False,False,False
mtb,MII_PR_MTB_Therapieplan,CarePlan.activity:obds.detail.statusReason,True,False,True,False,False,True,False,False,False,False
mtb,MII_PR_MTB_Genomic_Study,Procedure.category,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Antrag_Kostenuebernahme,Claim.related.relationship,True,False,True,False,False,True,False,False,False,False
pros,MII_PR_PRO_PROMIS_29_Social_Function_TScore,Observation.method,True,False,False,False,False,False,False,False,False,False
pros,MII_PR_PRO_PROMIS_29_Physical_Function_TScore,Observation.method,True,False,False,False,False,False,False,False,False,False
pros,MII_PR_PRO_PROMIS_29_Pain_Interference_TScore,Observation.method,True,False,False,False,False,False,False,False,False,False
pros,MII_PR_PRO_PROMIS_29_Pain_Intensity,Observation.method,True,False,False,False,False,False,False,False,False,False
pros,MII_PR_PRO_Observation_PHQ_15,Observation.method,True,False,False,False,False,False,False,False,True,False
pros,MII_PR_PRO_Score_Blueprint,ObservationDefinition.code,True,False,True,False,True,True,False,False,False,False
pros,MII_PR_PRO_Score_Blueprint,ObservationDefinition.qualifiedInterval.range.extension:ScoreHealthCorrelation.value[x],True,True,False,False,True,True,False,False,False,False
pros,MII_PR_PRO_PROMIS_29_Depression_TScore,Observation.method,True,False,False,False,False,False,False,False,False,False
pros,MII_PR_PRO_PROMIS_29_Fatigue_TScore,Observation.method,True,False,False,False,False,False,False,False,False,False
pros,MII_PR_PRO_Observation_WHODAS_12,Observation.method,True,False,False,False,False,False,False,False,False,False
pros,MII_PR_PRO_Observation_WHODAS_12,Observation.code,True,False,True,False,False,False,False,False,False,False
pros,MII_PR_PRO_Observation_PHQ_9,Observation.method,True,False,False,False,False,False,False,False,True,False
pros,MII_PR_PRO_PROMIS_29_Anxiety_TScore,Observation.method,True,False,False,False,False,False,False,False,False,False
pros,MII_PR_PRO_PROMIS_Cognitive_Function_SF4a_Raw_Score,Observation.method,True,False,False,False,False,False,False,False,False,False
pros,MII_PR_PRO_Observation_BDI_II,Observation.method,True,False,False,False,False,False,False,False,True,False
pros,MII_PR_PRO_PROMIS_Cognitive_Function_SF4a_TScore,Observation.method,True,False,False,False,False,False,False,False,False,False
pros,MII_PR_PRO_PROMIS_29_Sleep_Disturbance_TScore,Observation.method,True,False,False,False,False,False,False,False,False,False
kardiologie,MII_PR_Kardio_Score_NYHA,Observation.code,True,False,False,True,True,True,False,True,False,False
kardiologie,MII_PR_Kardio_Atherosklerotisches_Erstereignis,Observation.code,True,False,True,False,True,True,False,True,False,False
kardiologie,MII_PR_Kardio_Atherosklerotisches_Erstereignis,Observation.component.code,True,False,True,False,True,False,False,False,False,False
kardiologie,MII_PR_Kardio_Diagnose,Condition.abatement[x]:abatementAge.extension:Lebensphase-Ende.value[x],True,False,True,False,True,True,False,False,False,False
kardiologie,MII_PR_Kardio_Diagnose,Condition.onset[x]:onsetAge.extension:Lebensphase-Beginn.value[x],True,False,True,False,True,True,False,False,False,False
kardiologie,MII_PR_Kardio_Diagnose,Condition.clinicalStatus,True,False,True,False,True,True,False,False,False,False
kardiologie,MII_PR_Kardio_Diagnose,Condition.bodySite,True,False,True,True,True,True,False,True,False,False
kardiologie,MII_PR_Kardio_Diagnose,Condition.verificationStatus,True,False,True,False,True,True,False,False,False,False
kardiologie,MII_PR_Kardio_Diagnose,Condition.code,True,False,True,True,True,True,False,True,False,False
kardiologie,MII_PR_Kardio_Kardiale_Deviceimplantation,Procedure.category,True,False,True,True,True,True,False,False,False,False
kardiologie,MII_PR_Kardio_Kardiale_Deviceimplantation,Procedure.bodySite,True,False,True,True,True,True,False,True,False,False
kardiologie,MII_PR_Kardio_Kardiale_Deviceimplantation,Procedure.code,True,False,True,True,True,True,False,True,False,False
kardiologie,MII_PR_Kardio_Geraeteprogrammierung,Observation.code,True,False,True,True,True,True,False,True,False,False
kardiologie,MII_PR_Kardio_Geraeteprogrammierung,Observation.value[x],True,False,True,False,True,True,False,True,False,False
kardiologie,MII_PR_Kardio_Linksventrikulaere_Ejektionsfraktion,Observation.code,True,False,True,True,True,True,False,True,False,False
kardiologie,MII_PR_Kardio_Score_Modifizierte_Rankin_Skala,Observation.code,True,False,False,True,True,True,False,True,False,False
kardiologie,MII_PR_Kardio_Klappenvitium,Condition.abatement[x]:abatementAge.extension:Lebensphase-Ende.value[x],True,False,True,False,True,True,False,False,False,False
kardiologie,MII_PR_Kardio_Klappenvitium,Condition.onset[x]:onsetAge.extension:Lebensphase-Beginn.value[x],True,False,True,False,True,True,False,False,False,False
kardiologie,MII_PR_Kardio_Klappenvitium,Condition.clinicalStatus,True,False,True,False,True,True,False,False,False,False
kardiologie,MII_PR_Kardio_Klappenvitium,Condition.bodySite,True,False,True,True,True,True,False,True,False,False
kardiologie,MII_PR_Kardio_Klappenvitium,Condition.verificationStatus,True,False,True,False,True,True,False,False,False,False
kardiologie,MII_PR_Kardio_Klappenvitium,Condition.code,True,False,True,True,True,True,False,True,False,False
kardiologie,MII_PR_Kardio_Anzahl_KH_Aufenthalte_wg_HF,Observation.code,False,False,True,True,True,True,False,True,False,False
kardiologie,MII_PR_Kardio_Observation_Rauchen,Observation.code,True,False,True,True,True,True,False,True,False,False
kardiologie,MII_PR_Kardio_NBG_Schrittmachermodus,DeviceMetric.type,True,False,True,False,True,True,False,True,False,False
kardiologie,MII_PR_Kardio_Diagnose_Prozedur_Nein_Unbekannt,Observation.code,True,False,True,True,True,True,False,True,False,False
kardiologie,MII_PR_Kardio_Device,Device.type,True,False,True,False,True,True,False,True,False,False
lungenfunktion,MII_PR_Lungenfunktion_1_Viskositaet,Observation.code,True,False,False,False,True,True,True,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_1_Viskositaet,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_1_Viskositaet,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_1_Viskositaet,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_1_Viskositaet,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_KCOc,Observation.code,True,False,False,False,True,True,True,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_KCOc,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_KCOc,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_KCOc,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_KCOc,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_PEF,Observation.code,True,False,False,False,True,True,True,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_PEF,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_PEF,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_PEF,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_PEF,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Diffusion,DiagnosticReport.category,True,False,True,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_Diffusion,DiagnosticReport.conclusionCode,True,False,True,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Diffusion,DiagnosticReport.code,True,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_Fluss,Observation.code,True,False,False,False,True,True,True,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Fluss,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_Fluss,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Fluss,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Fluss,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_RV_TLC,Observation.code,True,False,False,False,True,True,True,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_RV_TLC,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_RV_TLC,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_RV_TLC,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_RV_TLC,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_FEV_FVC,Observation.code,True,False,False,False,True,True,True,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_FEV_FVC,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_FEV_FVC,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_FEV_FVC,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_FEV_FVC,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Bodyplethysmographie_Messung,Procedure.category,True,False,True,True,True,True,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_Bodyplethysmographie_Messung,Procedure.bodySite,True,False,True,True,True,True,False,True,False,False
lungenfunktion,MII_PR_Lungenfunktion_Bodyplethysmographie_Messung,Procedure.code,True,False,True,True,True,True,False,True,True,True
lungenfunktion,MII_PR_Lungenfunktion_KCO,Observation.code,True,False,False,False,True,True,True,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_KCO,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_KCO,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_KCO,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_KCO,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_sG_Total,Observation.code,True,False,False,False,True,True,True,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_sG_Total,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_sG_Total,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_sG_Total,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_sG_Total,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Widerstand,Observation.code,True,False,False,False,True,True,True,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Widerstand,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_Widerstand,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Widerstand,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Widerstand,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_DLCOc,Observation.code,True,False,False,False,True,True,True,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_DLCOc,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_DLCOc,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_DLCOc,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_DLCOc,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Volumen,Observation.code,True,False,False,False,True,True,True,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Volumen,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_Volumen,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Volumen,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Volumen,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_VA,Observation.code,True,False,False,False,True,True,True,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_VA,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_VA,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_VA,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_VA,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_TLC,Observation.code,True,False,False,False,True,True,True,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_TLC,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_TLC,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_TLC,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_TLC,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Diffusionskapzitaet,Observation.code,True,False,False,False,True,True,True,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Diffusionskapzitaet,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_Diffusionskapzitaet,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Diffusionskapzitaet,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Diffusionskapzitaet,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Methacholine,Medication.ingredient:Loesung.item[x]:itemCodeableConcept,True,True,True,True,True,True,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_Methacholine,Medication.ingredient.item[x]:itemCodeableConcept,True,True,True,True,True,True,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Methacholine,Medication.form,True,False,True,True,True,True,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Methacholine,Medication.code,True,True,True,True,True,True,False,True,True,False
lungenfunktion,MII_PR_Lungenfunktion_Methacholine,Medication.ingredient:Wirkstoff.item[x]:itemCodeableConcept,True,True,True,True,True,True,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_FVC,Observation.code,True,False,False,False,True,True,True,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_FVC,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_FVC,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_FVC,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_FVC,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_IRV_ERV,Observation.code,True,False,False,False,True,True,True,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_IRV_ERV,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_IRV_ERV,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_IRV_ERV,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_IRV_ERV,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Prozent,Observation.code,True,False,False,False,True,True,True,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Prozent,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_Prozent,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Prozent,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Prozent,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_FRC,Observation.code,True,False,False,False,True,True,True,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_FRC,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_FRC,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_FRC,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_FRC,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Viskositaet,Observation.code,True,False,False,False,True,True,True,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Viskositaet,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_Viskositaet,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Viskositaet,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Viskositaet,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Transferkoeffizient,Observation.code,True,False,False,False,True,True,True,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Transferkoeffizient,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_Transferkoeffizient,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Transferkoeffizient,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Transferkoeffizient,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_R,Observation.code,True,False,False,False,True,True,True,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_R,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_R,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_R,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_R,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_VC,Observation.code,True,False,False,False,True,True,True,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_VC,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_VC,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_VC,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_VC,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_BF,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_BF,Observation.code,True,False,False,False,True,True,True,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_BF,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_FEV,Observation.code,True,False,False,False,True,True,True,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_FEV,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_FEV,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_FEV,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_FEV,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_R_Effektiv,Observation.code,True,False,False,False,True,True,True,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_R_Effektiv,Observation.component:z-score.code,False,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_R_Effektiv,Observation.component:percentPredicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_R_Effektiv,Observation.component:predicted.code,False,False,False,True,False,False,False,False,False,True
lungenfunktion,MII_PR_Lungenfunktion_R_Effektiv,Observation.category,True,False,False,False,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Provokationstest_Messung,Procedure.category,True,False,True,True,True,True,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_Provokationstest_Messung,Procedure.bodySite,True,False,True,True,True,True,False,True,False,False
lungenfunktion,MII_PR_Lungenfunktion_Provokationstest_Messung,Procedure.code,True,False,True,True,True,True,False,True,True,True
lungenfunktion,MII_PR_Lungenfunktion_Provokationstest,DiagnosticReport.category,True,False,True,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_Provokationstest,DiagnosticReport.conclusionCode,True,False,True,True,False,False,False,False,False,False
lungenfunktion,MII_PR_Lungenfunktion_Provokationstest,DiagnosticReport.code,True,False,False,True,False,False,False,False,True,True
lungenfunktion,MII_PR_Lungenfunktion_RV,Observation.code,True,False,False,False,True,True,True,False,True,True
